neurons,trained_patterns,test_patterns,test_pattern_hamming,simulations_per_step,min_proportion,mean_proportion,max_proportion,std_proportion,25_perc,mode,75_perc
150,4,100,44,200,88,99.415,100,1.6359,100,100,100
150,4,100,50,200,70,96.495,100,6.42076,97,100,100
150,4,100,53,200,47,92.755,100,8.11692,89,95,99
150,4,100,56,200,44,85.92,100,11.1582,81,89,94
150,4,100,59,200,34,74.69,100,15.7411,63,77,87
150,4,100,74,200,0,0.63,5,0.931363,0,0,1
150,4,100,65,200,7,38.655,73,15.4681,27,37,51
150,4,100,71,200,0,5.15,19,4.2162,2,4,7
150,4,100,62,200,8,58.565,92,17.0505,46,59,72
150,4,100,68,200,0,18.74,62,10.7462,10,18,27
150,4,100,2,200,100,100,100,0,100,100,100
150,4,100,6,200,100,100,100,0,100,100,100
150,4,100,14,200,100,100,100,0,100,100,100
150,4,100,24,200,100,100,100,0,100,100,100
150,4,100,36,200,91,99.93,100,0.661276,100,100,100
150,4,100,33,200,98,99.975,100,0.18587,100,100,100
150,4,100,27,200,97,99.98,100,0.223269,100,100,100
150,4,100,21,200,100,100,100,0,100,100,100
150,4,100,42,200,89,99.445,100,1.52598,100,100,100
150,4,100,10,200,100,100,100,0,100,100,100
150,4,100,39,200,97,99.91,100,0.415649,100,100,100
150,4,100,30,200,100,100,100,0,100,100,100
150,4,100,18,200,100,100,100,0,100,100,100
150,4,100,45,200,84,99.2,100,1.91529,99,100,100
150,4,100,48,200,78,97.415,100,4.0391,97,99,100
150,4,100,54,200,58,91.55,100,8.09228,87,94,98
150,4,100,51,200,64,95.58,100,6.47947,95,98,100
150,4,100,57,200,27,80.78,99,13.0296,73,84,91
150,4,100,60,200,21,67.86,100,17.288,56,68,82
150,4,100,75,200,0,0.24,7,0.738326,0,0,0
150,4,100,66,200,1,31.44,78,15.3929,20,30,42
150,4,100,72,200,0,2.98,18,2.81589,1,2,5
150,4,100,69,200,0,14.39,46,8.82937,8,13,20
150,4,100,63,200,13,49.755,87,16.3035,39,49,60
150,4,100,3,200,100,100,100,0,100,100,100
150,4,100,15,200,100,100,100,0,100,100,100
150,4,100,7,200,100,100,100,0,100,100,100
150,4,100,11,200,100,100,100,0,100,100,100
150,5,100,0,200,100,100,100,0,100,100,100
150,5,100,4,200,100,100,100,0,100,100,100
150,5,100,34,200,95,99.93,100,0.44281,100,100,100
150,5,100,28,200,100,100,100,0,100,100,100
150,5,100,22,200,98,99.99,100,0.141421,100,100,100
150,5,100,19,200,100,100,100,0,100,100,100
150,5,100,40,200,83,99.33,100,2.05235,100,100,100
150,5,100,31,200,96,99.935,100,0.401974,100,100,100
150,5,100,37,200,91,99.825,100,0.823264,100,100,100
150,5,100,8,200,100,100,100,0,100,100,100
150,5,100,25,200,100,100,100,0,100,100,100
150,5,100,43,200,87,99.055,100,1.85179,99,100,100
150,5,100,12,200,100,100,100,0,100,100,100
150,5,100,16,200,100,100,100,0,100,100,100
150,5,100,46,200,80,97.435,100,3.99192,97,99,100
150,5,100,49,200,54,95.76,100,6.29608,94,98,99
150,5,100,52,200,58,92.295,100,7.48519,89,95,97
150,5,100,55,200,53,86.145,100,10.1022,80,89,94
150,5,100,58,200,31,72.54,98,15.0041,64,76,85
150,5,100,61,200,13,57.235,95,16.1923,45,59,69
150,5,100,73,200,0,1.245,8,1.45449,0,1,2
150,5,100,70,200,0,6.695,30,5.21613,3,5,9
150,5,100,64,200,5,39.395,79,14.4525,29,38,48
150,5,100,67,200,1,18.98,47,10.5939,11,18,26
150,5,100,1,200,100,100,100,0,100,100,100
150,5,100,5,200,100,100,100,0,100,100,100
150,5,100,29,200,99,99.985,100,0.121857,100,100,100
150,5,100,20,200,100,100,100,0,100,100,100
150,5,100,23,200,100,100,100,0,100,100,100
150,5,100,35,200,91,99.82,100,0.889695,100,100,100
150,5,100,41,200,88,99.44,100,1.51256,100,100,100
150,5,100,32,200,97,99.95,100,0.328695,100,100,100
150,5,100,13,200,100,100,100,0,100,100,100
150,5,100,9,200,100,100,100,0,100,100,100
150,5,100,26,200,99,99.995,100,0.0707107,100,100,100
150,5,100,38,200,92,99.75,100,0.975839,100,100,100
150,5,100,17,200,100,100,100,0,100,100,100
150,5,100,44,200,73,98.415,100,3.39565,99,100,100
150,5,100,47,200,82,98.06,100,2.90665,97,99,100
150,5,100,50,200,56,94.725,100,8.54367,94,99,100
150,5,100,53,200,54,90.215,100,8.65931,86,93,97
150,5,100,56,200,37,81.75,99,13.1186,74,85,92
150,5,100,59,200,26,69.87,97,14.2167,62,72,80
150,5,100,62,200,10,49.455,90,16.1182,38,50,60
150,5,100,74,200,0,0.635,4,0.936032,0,0,1
150,5,100,71,200,0,4.045,13,2.91986,2,4,6
150,5,100,65,200,1,30.235,75,13.2544,22,29,38
150,5,100,68,200,0,14.185,38,8.05888,8,12,20
150,5,100,2,200,100,100,100,0,100,100,100
150,5,100,6,200,100,100,100,0,100,100,100
150,5,100,30,200,97,99.96,100,0.280703,100,100,100
150,5,100,21,200,100,100,100,0,100,100,100
150,5,100,24,200,99,99.99,100,0.0997484,100,100,100
150,5,100,14,200,100,100,100,0,100,100,100
150,5,100,42,200,83,99.09,100,2.45398,99,100,100
150,5,100,36,200,92,99.89,100,0.648074,100,100,100
150,5,100,33,200,99,99.995,100,0.0707107,100,100,100
150,5,100,10,200,100,100,100,0,100,100,100
150,5,100,39,200,93,99.82,100,0.700036,100,100,100
150,5,100,27,200,96,99.97,100,0.299245,100,100,100
150,5,100,18,200,82,99.91,100,1.27279,100,100,100
150,5,100,45,200,82,98.3,100,3.40411,98,100,100
150,5,100,48,200,78,97.13,100,4.02044,96,99,100
150,5,100,51,200,58,93.445,100,7.08931,91,96,98
150,5,100,54,200,56,87.15,100,9.18309,83,89,94
150,5,100,57,200,39,77.59,100,13.3387,71,80,88
150,5,100,60,200,10,63.335,99,17.9928,53,64,76
150,5,100,63,200,8,43.415,78,15.6806,31,43,55
150,5,100,75,200,0,0.27,4,0.720901,0,0,0
150,5,100,72,200,0,2.205,13,2.33672,1,2,3
150,5,100,66,200,0,25.315,66,12.4556,16,24,33
150,5,100,69,200,0,9.77,34,6.41192,5,9,13
150,5,100,3,200,100,100,100,0,100,100,100
150,5,100,7,200,100,100,100,0,100,100,100
150,5,100,11,200,100,100,100,0,100,100,100
150,5,100,15,200,100,100,100,0,100,100,100
150,6,100,0,200,100,100,100,0,100,100,100
150,6,100,8,200,100,100,100,0,100,100,100
150,6,100,19,200,96,99.97,100,0.315591,100,100,100
150,6,100,31,200,84,99.815,100,1.23222,100,100,100
150,6,100,22,200,98,99.99,100,0.141421,100,100,100
150,6,100,12,200,100,100,100,0,100,100,100
150,6,100,16,200,100,100,100,0,100,100,100
150,6,100,4,200,100,100,100,0,100,100,100
150,6,100,25,200,98,99.98,100,0.172478,100,100,100
150,6,100,37,200,94,99.825,100,0.637501,100,100,100
150,6,100,34,200,92,99.9,100,0.634043,100,100,100
150,6,100,28,200,99,99.985,100,0.121857,100,100,100
150,6,100,40,200,75,99,100,2.62573,99,100,100
150,6,100,43,200,85,98.63,100,2.35389,98,100,100
150,6,100,46,200,75,97.07,100,4.13407,96,99,100
150,6,100,49,200,58,94.22,100,6.58852,93,97,99
150,6,100,52,200,53,90.43,100,7.94802,86,93,96
150,6,100,55,200,46,80.675,100,12.2732,73,83,92
150,6,100,58,200,14,68.24,92,15.2458,57,71,81
150,6,100,61,200,8,49.945,89,17.167,38,50,63
150,6,100,73,200,0,1.035,7,1.40486,0,1,1
150,6,100,64,200,2,33.64,74,13.7728,23,34,42
150,6,100,70,200,0,4.94,23,3.95152,2,4,6
150,6,100,67,200,0,14.8,44,8.83745,9,13,20
150,6,100,1,200,100,100,100,0,100,100,100
150,6,100,9,200,100,100,100,0,100,100,100
150,6,100,20,200,99,99.995,100,0.0707107,100,100,100
150,6,100,13,200,100,100,100,0,100,100,100
150,6,100,23,200,98,99.99,100,0.141421,100,100,100
150,6,100,32,200,97,99.91,100,0.415649,100,100,100
150,6,100,17,200,100,100,100,0,100,100,100
150,6,100,5,200,100,100,100,0,100,100,100
150,6,100,26,200,80,99.87,100,1.47444,100,100,100
150,6,100,38,200,85,99.625,100,1.40865,100,100,100
150,6,100,35,200,66,99.57,100,2.63816,100,100,100
150,6,100,29,200,84,99.895,100,1.14038,100,100,100
150,6,100,41,200,56,98.795,100,4.06641,99,100,100
150,6,100,44,200,34,97.98,100,5.68871,98,100,100
150,6,100,47,200,63,96.145,100,5.6776,95,99,100
150,6,100,50,200,45,93.585,100,9.20142,91,98,99
150,6,100,53,200,63,86.82,100,9.13151,82,89,94
150,6,100,56,200,32,76.84,99,13.2424,70,79,87
150,6,100,59,200,25,62.41,91,14.6956,51,65,74
150,6,100,62,200,8,43.755,81,15.0505,33,42,55
150,6,100,74,200,0,0.525,7,0.987039,0,0,1
150,6,100,71,200,0,3.505,18,3.29763,1,3,5
150,6,100,65,200,0,25.875,70,12.5189,17,24,35
150,6,100,68,200,0,10.915,39,7.35584,5,10,15
150,6,100,2,200,87,99.935,100,0.919239,100,100,100
150,6,100,10,200,100,100,100,0,100,100,100
150,6,100,21,200,97,99.965,100,0.290165,100,100,100
150,6,100,14,200,100,100,100,0,100,100,100
150,6,100,24,200,100,100,100,0,100,100,100
150,6,100,33,200,92,99.83,100,0.85719,100,100,100
150,6,100,18,200,98,99.99,100,0.141421,100,100,100
150,6,100,6,200,100,100,100,0,100,100,100
150,6,100,36,200,77,99.635,100,1.85715,100,100,100
150,6,100,30,200,81,99.84,100,1.41932,100,100,100
150,6,100,42,200,77,98.745,100,2.92622,99,100,100
150,6,100,45,200,83,98.395,100,2.90883,98,100,100
150,6,100,27,200,97,99.97,100,0.243715,100,100,100
150,6,100,39,200,71,99.385,100,2.59431,100,100,100
150,6,100,48,200,71,95.71,100,4.73476,94,97,99
150,6,100,51,200,41,91.595,100,8.67046,89,94,97
150,6,100,54,200,51,84.225,100,10.8653,79,86,93
150,6,100,57,200,31,72.55,98,14.557,63,75,85
150,6,100,60,200,6,55.33,98,18.0073,42,56,69
150,6,100,69,200,0,7.52,28,5.55824,3,7,11
150,6,100,72,200,0,2.045,10,1.98309,1,2,3
150,6,100,75,200,0,0.265,5,0.798727,0,0,0
150,6,100,63,200,7,36.51,78,14.6143,26,35,46
150,6,100,66,200,0,18.815,45,9.42736,12,19,25
150,6,100,3,200,100,100,100,0,100,100,100
150,6,100,15,200,100,100,100,0,100,100,100
150,6,100,7,200,100,100,100,0,100,100,100
150,6,100,11,200,100,100,100,0,100,100,100
150,7,100,0,200,100,100,100,0,100,100,100
150,7,100,12,200,79,99.89,100,1.48625,100,100,100
150,7,100,4,200,100,100,100,0,100,100,100
150,7,100,19,200,99,99.995,100,0.0707107,100,100,100
150,7,100,25,200,93,99.955,100,0.514098,100,100,100
150,7,100,22,200,86,99.915,100,1.01138,100,100,100
150,7,100,31,200,97,99.93,100,0.368482,100,100,100
150,7,100,16,200,100,100,100,0,100,100,100
150,7,100,8,200,100,100,100,0,100,100,100
150,7,100,28,200,98,99.96,100,0.242267,100,100,100
150,7,100,34,200,90,99.72,100,1.15685,100,100,100
150,7,100,37,200,54,99.265,100,3.57894,100,100,100
150,7,100,40,200,54,98.63,100,4.21806,99,100,100
150,7,100,43,200,83,98.32,100,2.70633,98,99,100
150,7,100,46,200,65,95.55,100,6.51303,95,98,100
150,7,100,49,200,48,93.245,100,7.37747,91,95,98
150,7,100,52,200,28,87.145,100,10.3722,82,90,95
150,7,100,55,200,27,76.075,97,13.3383,68,78,86
150,7,100,58,200,23,64.22,91,14.4313,55,65,76
150,7,100,61,200,7,43.94,85,16.2114,32,43,55
150,7,100,73,200,0,0.99,10,1.49703,0,1,1
150,7,100,70,200,0,4.8,33,4.76798,2,4,6
150,7,100,64,200,0,27.77,66,13.3829,17,27,38
150,7,100,67,200,0,13.525,45,8.81635,7,12,17
150,7,100,1,200,100,100,100,0,100,100,100
150,7,100,13,200,99,99.995,100,0.0707107,100,100,100
150,7,100,5,200,100,100,100,0,100,100,100
150,7,100,23,200,59,99.75,100,2.9258,100,100,100
150,7,100,20,200,100,100,100,0,100,100,100
150,7,100,26,200,93,99.935,100,0.540589,100,100,100
150,7,100,32,200,94,99.745,100,0.879684,100,100,100
150,7,100,17,200,99,99.995,100,0.0707107,100,100,100
150,7,100,29,200,53,99.375,100,4.65971,100,100,100
150,7,100,9,200,100,100,100,0,100,100,100
150,7,100,35,200,86,99.6,100,1.70721,100,100,100
150,7,100,38,200,77,99.325,100,2.52811,100,100,100
150,7,100,41,200,64,97.77,100,4.66755,98,100,100
150,7,100,44,200,81,97.805,100,3.24339,97,99,100
150,7,100,47,200,68,95.015,100,5.88455,92,97,99
150,7,100,50,200,49,90.585,100,11.5268,87,95,99
150,7,100,53,200,27,83.94,100,11.9086,77,87,93
150,7,100,59,200,16,55.675,89,15.4455,46,57,66
150,7,100,56,200,30,71.255,98,13.864,62,72,81
150,7,100,74,200,0,0.64,9,1.17358,0,0,1
150,7,100,62,200,0,39.355,86,14.6685,28,39,50
150,7,100,71,200,0,2.875,13,2.54001,1,2,4
150,7,100,65,200,3,21.615,56,10.7169,14,20,28
150,7,100,68,200,0,9.485,32,6.35466,5,8,12
150,7,100,2,200,100,100,100,0,100,100,100
150,7,100,24,200,82,99.89,100,1.30245,100,100,100
150,7,100,6,200,100,100,100,0,100,100,100
150,7,100,14,200,100,100,100,0,100,100,100
150,7,100,21,200,91,99.94,100,0.64691,100,100,100
150,7,100,27,200,97,99.96,100,0.26219,100,100,100
150,7,100,33,200,70,99.555,100,2.60208,100,100,100
150,7,100,18,200,100,100,100,0,100,100,100
150,7,100,30,200,81,99.64,100,2.15956,100,100,100
150,7,100,10,200,89,99.945,100,0.777817,100,100,100
150,7,100,36,200,69,99.205,100,3.46163,100,100,100
150,7,100,39,200,87,99,100,2.14312,99,100,100
150,7,100,42,200,86,98.54,100,2.77251,98,100,100
150,7,100,45,200,75,95.89,100,5.33952,94,98,100
150,7,100,48,200,53,93.995,100,6.01297,92,95,98
150,7,100,51,200,43,88.61,100,10.4395,85,92,96
150,7,100,54,200,27,80.375,100,13.8282,74,83,90
150,7,100,57,200,13,67,97,16.1245,57,69,80
150,7,100,60,200,2,50.25,95,19.366,37,53,64
150,7,100,3,200,100,100,100,0,100,100,100
150,7,100,75,200,0,0.35,14,1.23088,0,0,0
150,7,100,15,200,85,99.915,100,1.06934,100,100,100
150,7,100,72,200,0,1.93,15,2.33503,0,1,3
150,7,100,69,200,0,6.4,25,5.04253,3,5,9
150,7,100,66,200,1,16.335,53,10.2972,9,15,22
150,7,100,7,200,100,100,100,0,100,100,100
150,7,100,63,200,2,32.865,81,14.2761,22,32,44
150,7,100,11,200,0,99.5,100,7.07107,100,100,100
150,8,100,0,200,100,100,100,0,100,100,100
150,8,100,19,200,98,99.985,100,0.157796,100,100,100
150,8,100,8,200,100,100,100,0,100,100,100
150,8,100,4,200,100,100,100,0,100,100,100
150,8,100,12,200,99,99.995,100,0.0707107,100,100,100
150,8,100,16,200,99,99.995,100,0.0707107,100,100,100
150,8,100,25,200,0,99.445,100,7.08009,100,100,100
150,8,100,22,200,0,99.43,100,7.1351,100,100,100
150,8,100,31,200,0,99.285,100,7.11385,100,100,100
150,8,100,34,200,70,99.25,100,3.16029,100,100,100
150,8,100,28,200,90,99.78,100,0.99829,100,100,100
150,8,100,37,200,85,99.29,100,1.90369,99,100,100
150,8,100,40,200,79,98.185,100,3.6493,98,100,100
150,8,100,43,200,67,96.475,100,5.56816,96,98,100
150,8,100,46,200,72,94.835,100,5.50904,91,97,99
150,8,100,49,200,55,89.59,100,8.41283,85,92,96
150,8,100,52,200,0,81.045,100,12.8733,75,83,91
150,8,100,55,200,17,70.405,97,15.8451,62,73,82
150,8,100,58,200,4,54.75,90,15.1494,44,56,66
150,8,100,70,200,0,3.96,24,4.31992,1,3,6
150,8,100,73,200,0,1.275,18,2.57147,0,0,1
150,8,100,67,200,0,9.655,50,7.02801,5,8,13
150,8,100,64,200,0,22.13,57,11.2591,14,21,30
150,8,100,61,200,5,37.935,82,16.3563,26,38,50
150,8,100,1,200,100,100,100,0,100,100,100
150,8,100,9,200,0,99.295,100,7.35107,100,100,100
150,8,100,20,200,0,99.245,100,7.57508,100,100,100
150,8,100,13,200,93,99.945,100,0.568852,100,100,100
150,8,100,5,200,98,99.99,100,0.141421,100,100,100
150,8,100,17,200,0,99.405,100,7.09526,100,100,100
150,8,100,23,200,14,99.14,100,7.39281,100,100,100
150,8,100,26,200,62,99.665,100,2.80394,100,100,100
150,8,100,32,200,63,99.605,100,2.94147,100,100,100
150,8,100,35,200,46,99.06,100,4.69966,100,100,100
150,8,100,29,200,0,99.345,100,7.11541,100,100,100
150,8,100,38,200,0,98.49,100,7.42533,99,100,100
150,8,100,41,200,72,97.87,100,3.65237,98,99,100
150,8,100,44,200,0,95.645,100,8.89125,95,98,100
150,8,100,47,200,46,92.885,100,7.92247,90,95,98
150,8,100,50,200,39,87.78,100,11.9434,81,91,98
150,8,100,53,200,33,77.845,100,12.9677,72,79,88
150,8,100,56,200,0,67.44,97,14.9699,59,70,79
150,8,100,59,200,2,50.745,89,16.5787,41,51,62
150,8,100,2,200,0,99.5,100,7.07107,100,100,100
150,8,100,71,200,0,2.84,18,3.40033,0,2,4
150,8,100,74,200,0,0.61,8,1.19374,0,0,1
150,8,100,68,200,0,7.86,31,5.79728,4,7,11
150,8,100,62,200,5,33.6,70,13.986,24,32,44
150,8,100,65,200,0,17.68,55,10.4424,10,17,24
150,8,100,10,200,100,100,100,0,100,100,100
150,8,100,14,200,53,99.76,100,3.3238,100,100,100
150,8,100,21,200,90,99.9,100,0.820589,100,100,100
150,8,100,6,200,100,100,100,0,100,100,100
150,8,100,18,200,96,99.975,100,0.291203,100,100,100
150,8,100,24,200,99,99.985,100,0.121857,100,100,100
150,8,100,27,200,78,99.665,100,1.92909,100,100,100
150,8,100,33,200,88,99.565,100,1.47875,100,100,100
150,8,100,36,200,0,98.01,100,10.7727,100,100,100
150,8,100,30,200,67,99.635,100,2.57389,100,100,100
150,8,100,39,200,43,98.685,100,4.40144,99,100,100
150,8,100,42,200,0,96.615,100,8.46077,97,99,100
150,8,100,45,200,73,95.515,100,5.48912,94,98,99
150,8,100,48,200,0,90.81,100,10.1647,88,94,97
150,8,100,51,200,24,85.44,99,11.2521,80,89,94
150,8,100,54,200,38,76.71,99,12.431,69,78,87
150,8,100,3,200,100,100,100,0,100,100,100
150,8,100,11,200,0,99.425,100,7.1449,100,100,100
150,8,100,15,200,70,99.75,100,2.54359,100,100,100
150,8,100,57,200,21,61.965,93,15.4768,51,63,74
150,8,100,60,200,0,41.605,90,17.3955,29,43,52
150,8,100,7,200,100,100,100,0,100,100,100
150,8,100,72,200,0,1.61,12,2.14731,0,1,2
150,8,100,75,200,0,0.37,13,1.39385,0,0,0
150,8,100,63,200,1,28.345,73,14.1036,18,27,37
150,8,100,69,200,0,5.125,27,4.71279,2,4,7
150,8,100,66,200,0,13.49,46,9.47623,6,12,18
150,9,100,0,200,0,99.5,100,7.07107,100,100,100
150,9,100,8,200,0,99,100,9.97484,100,100,100
150,9,100,12,200,0,99.005,100,8.18658,100,100,100
150,9,100,19,200,96,99.945,100,0.403471,100,100,100
150,9,100,25,200,73,99.84,100,1.91382,100,100,100
150,9,100,22,200,90,99.83,100,1.08025,100,100,100
150,9,100,16,200,0,98.88,100,9.11488,100,100,100
150,9,100,37,200,0,96.845,100,9.8461,98,100,100
150,9,100,34,200,32,98.09,100,7.08753,99,100,100
150,9,100,28,200,0,98.99,100,8.44848,100,100,100
150,9,100,40,200,0,95.98,100,9.79691,96,99,100
150,9,100,43,200,55,95.27,100,6.77619,94,98,99
150,9,100,4,200,88,99.935,100,0.851115,100,100,100
150,9,100,31,200,43,99.005,100,5.5379,100,100,100
150,9,100,46,200,52,92.425,100,7.76245,90,95,98
150,9,100,49,200,40,85.285,100,10.7915,80,87,94
150,9,100,52,200,0,73.25,100,16.5826,64,77,86
150,9,100,55,200,0,62.205,92,16.2528,53,62,74
150,9,100,58,200,0,46.47,95,17.4888,34,46,59
150,9,100,61,200,0,31.36,76,14.2378,21,31,41
150,9,100,64,200,0,17.14,66,10.9168,9,15,23
150,9,100,67,200,0,8.28,37,6.6734,3,7,12
150,9,100,73,200,0,0.89,13,1.72999,0,0,1
150,9,100,70,200,0,3.005,22,3.84171,0,2,4
150,9,100,1,200,0,99.485,100,7.07318,100,100,100
150,9,100,9,200,0,99.485,100,7.07318,100,100,100
150,9,100,20,200,67,99.69,100,2.66447,100,100,100
150,9,100,13,200,0,98.83,100,10.0532,100,100,100
150,9,100,26,200,71,99.27,100,3.19502,100,100,100
150,9,100,17,200,54,99.56,100,3.8196,100,100,100
150,9,100,23,200,0,99.1,100,7.56214,100,100,100
150,9,100,5,200,99,99.99,100,0.0997484,100,100,100
150,9,100,38,200,85,98.43,100,2.88909,98,100,100
150,9,100,29,200,0,98.895,100,7.47081,100,100,100
150,9,100,35,200,0,98.165,100,7.91397,99,100,100
150,9,100,41,200,50,96.685,100,5.75599,96,99,100
150,9,100,32,200,0,98.925,100,7.58797,100,100,100
150,9,100,44,200,0,93.755,100,9.62174,92,96,99
150,9,100,47,200,24,89.285,100,10.8597,85,91,97
150,9,100,50,200,0,81.63,100,16.1924,72,85,94
150,9,100,53,200,13,72.825,96,15.2558,63,75,85
150,9,100,56,200,0,58.3,95,16.6244,47,61,70
150,9,100,2,200,96,99.98,100,0.282843,100,100,100
150,9,100,59,200,4,42.57,86,16.8825,30,42,55
150,9,100,10,200,99,99.995,100,0.0707107,100,100,100
150,9,100,21,200,0,99.315,100,7.17378,100,100,100
150,9,100,74,200,0,0.505,6,1.04664,0,0,1
150,9,100,62,200,0,24.97,68,12.1328,15,24,33
150,9,100,14,200,98,99.98,100,0.172478,100,100,100
150,9,100,68,200,0,6.17,32,5.85341,2,4,9
150,9,100,65,200,0,14.035,44,9.03782,7,12,19
150,9,100,71,200,0,2.275,32,3.32183,0,1,3
150,9,100,27,200,72,99.525,100,2.64658,100,100,100
150,9,100,18,200,0,99.26,100,7.45387,100,100,100
150,9,100,24,200,91,99.84,100,0.915747,100,100,100
150,9,100,6,200,0,99.4,100,7.16847,100,100,100
150,9,100,30,200,40,98.97,100,5.80583,100,100,100
150,9,100,36,200,0,97.425,100,9.06949,99,100,100
150,9,100,39,200,60,97.28,100,5.23629,97,99,100
150,9,100,33,200,58,98.925,100,3.81999,99,100,100
150,9,100,42,200,28,95.565,100,8.08533,95,98,99
150,9,100,45,200,35,92.68,100,9.05747,90,96,99
150,9,100,48,200,43,86.625,100,12.0737,81,91,95
150,9,100,51,200,18,79.7,99,12.9363,72,83,89
150,9,100,54,200,0,69.195,97,16.1447,59,73,80
150,9,100,3,200,63,99.75,100,2.74686,100,100,100
150,9,100,11,200,97,99.98,100,0.223269,100,100,100
150,9,100,15,200,0,99.37,100,7.14552,100,100,100
150,9,100,7,200,0,99.39,100,7.18233,100,100,100
150,9,100,57,200,0,54.37,87,15.9024,44,55,65
150,9,100,75,200,0,0.25,3,0.663098,0,0,0
150,9,100,69,200,0,4.175,32,4.78633,1,3,5
150,9,100,60,200,0,36.685,80,17.0405,24,36,49
150,9,100,63,200,0,20.41,62,11.6947,12,18,29
150,9,100,72,200,0,1.29,14,2.19545,0,1,1
150,9,100,66,200,0,11.21,59,8.90463,5,10,15
150,10,100,0,200,0,99,100,9.97484,100,100,100
150,10,100,8,200,70,99.815,100,2.15032,100,100,100
150,10,100,19,200,0,98.76,100,8.97581,100,100,100
150,10,100,25,200,0,98.235,100,10.5873,100,100,100
150,10,100,31,200,0,97.85,100,10.5686,99,100,100
150,10,100,4,200,0,98.315,100,12.3637,100,100,100
150,10,100,34,200,0,97.49,100,9.53596,99,100,100
150,10,100,16,200,90,99.89,100,0.819302,100,100,100
150,10,100,28,200,0,98.15,100,10.4226,100,100,100
150,10,100,12,200,0,99.45,100,7.08225,100,100,100
150,10,100,40,200,32,94.305,100,10.4829,95,98,100
150,10,100,37,200,0,96.5,100,10.3176,97,99,100
150,10,100,43,200,0,91.44,100,13.9812,91,96,99
150,10,100,22,200,0,98.39,100,12.1923,100,100,100
150,10,100,46,200,0,86.95,100,15.0472,83,92,96
150,10,100,49,200,0,79.885,100,15.4719,74,83,91
150,10,100,52,200,0,68.465,96,17.1578,59,72,80
150,10,100,55,200,7,54.565,96,18.51,42,56,67
150,10,100,58,200,6,37.48,74,14.9394,28,36,48
150,10,100,61,200,0,26.525,83,14.6754,17,25,34
150,10,100,70,200,0,2.205,22,3.17544,0,1,3
150,10,100,73,200,0,0.745,13,1.70426,0,0,1
150,10,100,67,200,0,6.005,27,5.31755,2,5,8
150,10,100,64,200,0,13.345,63,9.31233,7,12,17
150,10,100,1,200,0,99.5,100,7.07107,100,100,100
150,10,100,20,200,0,99.27,100,7.26851,100,100,100
150,10,100,9,200,0,99.385,100,7.14085,100,100,100
150,10,100,26,200,0,99.095,100,7.72427,100,100,100
150,10,100,32,200,0,96.87,100,13.2378,99,100,100
150,10,100,5,200,82,99.77,100,1.81482,100,100,100
150,10,100,13,200,0,98.69,100,10.5718,100,100,100
150,10,100,29,200,0,97.875,100,11.0808,100,100,100
150,10,100,35,200,0,96.05,100,13.4246,97,100,100
150,10,100,17,200,42,99.645,100,4.17085,100,100,100
150,10,100,23,200,0,98.515,100,10.636,100,100,100
150,10,100,38,200,0,95.07,100,12.8386,97,99,100
150,10,100,41,200,23,94.19,100,9.24126,93,97,99
150,10,100,44,200,0,90.04,100,13.9146,87,94,98
150,10,100,47,200,0,84.68,100,15.4555,81,89,95
150,10,100,50,200,11,76.05,100,18.2995,65,80,92
150,10,100,53,200,9,65.705,94,16.1375,58,67,77
